station_id,station_name,lat,lon,first_trip,last_trip,rides,geoid
254.0,W 11 St & 6 Ave,40.73532427,-73.99800419,2013-06-01,2019-07-31,168076,36061006300
151.0,Cleveland Pl & Spring St,40.7218158,-73.99720307,2013-06-01,2019-07-31,445639,36061004100
352.0,W 56 St & 6 Ave,40.76340613,-73.97722479,2013-06-01,2016-12-31,122203,36061010400
490.0,8 Ave & W 33 St,40.751551,-73.993934,2013-06-01,2019-07-31,480463,36061010300
236.0,St Marks Pl & 2 Ave,40.7284186,-73.98713956,2013-06-01,2019-07-31,292217,36061003800
351.0,Front St & Maiden Ln,40.70530954,-74.00612572,2013-06-01,2019-07-31,134525,36061000700
2000.0,Front St & Washington St,40.70255088,-73.98940236,2013-06-01,2019-07-31,140996,36047002100
533.0,Broadway & W 39 St,40.75299641,-73.98721619,2013-06-01,2019-07-31,190289,36061011300
301.0,E 2 St & Avenue B,40.72217444,-73.98368779,2013-06-01,2019-07-31,243511,36061003002
421.0,Clermont Ave & Park Ave,40.69573398,-73.97129668,2013-06-01,2019-07-31,35193,36047018700
249.0,Harrison St & Hudson St,40.71870987,-74.0090009,2013-06-01,2019-07-31,106440,36061003900
2002.0,Wythe Ave & Metropolitan Ave,40.716887,-73.96319799999998,2013-06-01,2019-07-31,160406,36047055500
415.0,Pearl St & Hanover Square,40.7047177,-74.00926027,2013-06-01,2019-07-31,137685,36061000700
466.0,W 25 St & 6 Ave,40.74395411,-73.99144871,2013-06-01,2019-07-31,307931,36061005800
494.0,W 26 St & 8 Ave,40.74734825,-73.99723551,2013-06-01,2019-07-31,310581,36061009700
384.0,Fulton St & Waverly Ave,40.68317813,-73.9659641,2013-06-01,2017-09-30,48377,36047019900
457.0,Broadway & W 58 St,40.76695317,-73.98169333,2013-06-01,2018-10-31,308408,36061013700
290.0,2 Ave & E 58 St,40.76020258,-73.96478473,2013-06-01,2015-12-31,63706,36061010800
306.0,Cliff St & Fulton St,40.70823502,-74.00530063,2013-06-01,2018-08-31,128228,36061001502
505.0,6 Ave & W 33 St,40.74901271,-73.98848395,2013-06-01,2019-07-31,349002,36061010100
334.0,W 20 St & 7 Ave,40.74238787,-73.99726235,2013-06-01,2019-07-31,282042,36061008700
382.0,University Pl & E 14 St,40.73492695,-73.99200509,2013-06-01,2019-07-31,416217,36061006100
496.0,E 16 St & 5 Ave,40.73726186,-73.99238967,2013-06-01,2019-07-31,312469,36061005200
297.0,E 15 St & 3 Ave,40.734232,-73.986923,2013-06-01,2019-07-31,287965,36061005000
367.0,E 53 St & Lexington Ave,40.75828065,-73.97069431,2013-06-01,2017-01-27,89426,36061010000
327.0,Vesey Pl & River Terrace,40.715337899999994,-74.01658354,2013-06-01,2019-07-31,387823,36061031703
224.0,Spruce St & Nassau St,40.71146364,-74.00552427,2013-06-01,2019-07-31,93033,36061001501
428.0,E 3 St & 1 Ave,40.72467721,-73.98783413,2013-06-01,2018-01-31,175200,36061003602
438.0,St Marks Pl & 1 Ave,40.72779126,-73.98564945,2013-06-01,2019-07-31,242754,36061003800
385.0,E 55 St & 2 Ave,40.75797322,-73.96603308,2013-06-01,2019-06-30,130924,36061010800
2017.0,E 43 St & 2 Ave,40.75022392,-73.97121414,2013-07-01,2019-07-31,65533,36061008800
510.0,W 51 St & 6 Ave,40.7606597,-73.98042047,2013-06-01,2016-08-29,99518,36061013100
326.0,E 11 St & 1 Ave,40.72953837,-73.98426726,2013-06-01,2019-07-31,259026,36061004000
432.0,E 7 St & Avenue A,40.72621788,-73.98379855,2013-06-01,2019-07-31,331819,36061003200
319.0,Park Pl & Church St,40.71336124,-74.00937622,2013-06-01,2019-07-31,175420,36061002100
284.0,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,2013-06-01,2019-07-31,351641,36061007700
168.0,W 18 St & 6 Ave,40.73971301,-73.99456405,2013-06-01,2019-07-31,396710,36061005400
509.0,9 Ave & W 22 St,40.7454973,-74.00197139,2013-06-01,2019-05-31,318114,36061008900
328.0,Watts St & Greenwich St,40.72405549,-74.00965965,2013-06-01,2019-07-31,194298,36061003900
469.0,Broadway & W 53 St,40.76344058,-73.98268129,2013-06-01,2019-07-31,202754,36061013100
479.0,9 Ave & W 45 St,40.76019252,-73.9912551,2013-06-01,2019-07-31,305136,36061012100
389.0,Broadway & Berry St,40.71044554,-73.96525063,2013-06-01,2019-07-31,93423,36047054900
157.0,Henry St & Atlantic Ave,40.69089272,-73.99612349,2013-06-01,2019-07-31,98241,36047000700
402.0,Broadway & E 22 St,40.74034320000001,-73.98955109,2013-06-01,2019-07-31,544391,36061005600
247.0,Perry St & Bleecker St,40.73535398,-74.00483091,2013-06-01,2019-07-31,155720,36061007300
396.0,Lefferts Pl & Franklin Ave,40.680342423,-73.9557689392,2013-06-01,2019-07-31,50612,36047022700
387.0,Centre St & Chambers St,40.71273266,-74.0046073,2013-06-01,2019-07-31,370499,36061003100
116.0,W 17 St & 8 Ave,40.74177603,-74.00149746,2013-06-01,2019-07-31,229554,36061008300
501.0,FDR Drive & E 35 St,40.744219,-73.97121214,2013-06-01,2019-07-31,223192,36061008601
285.0,Broadway & E 14 St,40.73454567,-73.99074142,2013-06-01,2019-07-31,507772,36061006100
520.0,W 52 St & 5 Ave,40.75992262,-73.97648516,2013-06-01,2019-07-31,237971,36061010400
502.0,Henry St & Grand St,40.714215,-73.981346,2013-06-01,2019-07-31,159798,36061000202
212.0,W 16 St & The High Line,40.74334935,-74.00681753,2013-06-01,2019-07-31,256088,36061008300
460.0,S 4 St & Wythe Ave,40.71285887,-73.96590294,2013-06-01,2019-07-31,131475,36047054900
405.0,Washington St & Gansevoort St,40.739323,-74.008119,2013-06-01,2019-07-31,287556,36061007900
380.0,W 4 St & 7 Ave S,40.73401143,-74.00293877,2013-06-01,2019-07-31,312747,36061007300
449.0,W 52 St & 9 Ave,40.76461837,-73.98789473,2013-06-01,2018-03-31,112516,36061013300
237.0,E 11 St & 2 Ave,40.73047309,-73.98672378,2013-06-01,2019-07-31,299051,36061004000
504.0,1 Ave & E 15 St,40.73221853,-73.98165557,2013-06-01,2019-07-31,362165,36061004400
379.0,W 31 St & 7 Ave,40.749156,-73.9916,2013-06-01,2019-07-31,397676,36061010100
525.0,W 34 St & 11 Ave,40.75594159,-74.0021163,2013-06-01,2019-07-31,192791,36061009900
477.0,W 41 St & 8 Ave,40.75640548,-73.9900262,2013-06-01,2019-07-31,455704,36061011300
260.0,Broad St & Bridge St,40.70365182,-74.01167797,2013-06-01,2019-07-31,78378,36061000900
369.0,Washington Pl & 6 Ave,40.73224119,-74.00026394,2013-06-01,2019-07-31,169742,36061006500
517.0,Pershing Square S,40.75149263,-73.97798848,2013-06-01,2019-07-31,304004,36061008000
410.0,Suffolk St & Stanton St,40.72066442,-73.98517977,2013-06-01,2019-07-31,252086,36061003001
426.0,West St & Chambers St,40.71754834,-74.01322069,2013-06-01,2019-07-31,543920,36061031703
470.0,W 20 St & 8 Ave,40.74345335,-74.00004031,2013-06-01,2019-07-31,232964,36061008900
312.0,Allen St & E Houston St,40.722055,-73.989111,2013-06-01,2019-07-31,276438,36061003601
342.0,Columbia St & Rivington St,40.71739973,-73.98016555,2013-06-01,2019-07-31,105295,36061002201
347.0,W Houston St & Hudson St,40.72873888,-74.00748842,2013-06-01,2019-07-31,303586,36061003700
448.0,W 37 St & 10 Ave,40.75660359,-73.9979009,2013-06-01,2019-07-31,228518,36061009900
468.0,Broadway & W 55 St,40.7652654,-73.98192338,2013-06-01,2019-07-31,269944,36061013700
540.0,Lexington Ave & E 26 St,40.74147286,-73.98320928,2013-06-01,2019-07-31,252856,36061006800
459.0,W 20 St & 11 Ave,40.746745000000004,-74.007756,2013-06-01,2019-07-31,454129,36061009900
453.0,W 22 St & 8 Ave,40.74475148,-73.99915362,2013-06-01,2019-07-31,302603,36061009300
252.0,MacDougal St & Washington Sq,40.73226398,-73.99852205,2013-06-01,2019-07-31,200142,36061006300
467.0,Dean St & 4 Ave,40.68312489,-73.97895137,2013-06-01,2019-07-31,110129,36047012901
536.0,1 Ave & E 30 St,40.74144387,-73.97536082,2013-06-01,2019-07-31,250422,36061007000
528.0,2 Ave & E 31 St,40.74290902,-73.97706058,2013-06-01,2019-07-31,280705,36061007000
372.0,Franklin Ave & Myrtle Ave,40.69452800000001,-73.958089,2013-06-01,2019-07-31,28307,36047123700
346.0,Bank St & Hudson St,40.73652889,-74.00618026,2013-06-01,2019-07-31,214906,36061007900
253.0,W 13 St & 5 Ave,40.73543934,-73.99453948,2013-06-01,2018-10-31,147080,36061006300
280.0,E 10 St & 5 Ave,40.73331967,-73.99510132,2013-06-01,2019-07-31,185628,36061006100
386.0,Centre St & Worth St,40.71494807,-74.00234482,2013-06-01,2019-07-31,147348,36061003100
480.0,W 53 St & 10 Ave,40.76669671,-73.99061728,2013-06-01,2019-07-31,193165,36061013500
441.0,E 52 St & 2 Ave,40.756014,-73.967416,2013-06-01,2019-07-31,153407,36061009800
225.0,W 14 St & The High Line,40.74195138,-74.00803013,2013-06-01,2017-05-31,116605,36061007900
492.0,W 33 St & 7 Ave,40.75019995,-73.99093085,2013-06-01,2019-07-31,378174,36061010100
2003.0,1 Ave & E 18 St,40.73416059,-73.98024289,2013-06-01,2019-07-31,237164,36061004400
524.0,W 43 St & 6 Ave,40.75527307,-73.98316936,2013-06-01,2019-06-30,202876,36061009600
2006.0,Central Park S & 6 Ave,40.76590936,-73.97634151,2013-06-01,2019-07-31,395064,36061014300
444.0,Broadway & W 24 St,40.742354299999995,-73.98915076,2013-06-01,2017-10-31,285239,36061005800
2012.0,E 27 St & 1 Ave,40.739445,-73.97680600000002,2013-06-01,2019-07-31,190908,36061006600
343.0,Clinton Ave & Flushing Ave,40.69794,-73.96986848,2013-06-01,2019-07-31,47024,36047054300
434.0,9 Ave & W 18 St,40.74317449,-74.00366443,2013-06-01,2019-07-31,183616,36061008300
2022.0,E 59 St & Sutton Pl,40.75849116,-73.95920622,2013-06-01,2019-07-31,80523,36061010602
446.0,W 24 St & 7 Ave,40.74487634,-73.99529885,2013-06-01,2019-07-31,352276,36061009100
418.0,Front St & Gold St,40.70224,-73.982578,2013-06-01,2019-07-31,55185,36047002100
513.0,W 56 St & 10 Ave,40.768254,-73.988639,2013-06-01,2019-07-31,161153,36061013900
516.0,E 47 St & 1 Ave,40.75206862,-73.96784384,2013-06-01,2019-07-31,97032,36061009000
304.0,Broadway & Battery Pl,40.70463334,-74.01361706,2013-06-01,2019-07-31,235504,36061001300
481.0,S 3 St & Bedford Ave,40.71260486,-73.96264403,2013-06-01,2019-07-31,97513,36047055100
79.0,Franklin St & W Broadway,40.71911552,-74.00666661,2013-06-01,2019-07-31,159451,36061003300
310.0,State St & Smith St,40.68926942,-73.98912867,2013-06-01,2019-07-31,102147,36047004300
439.0,E 4 St & 2 Ave,40.726280700000004,-73.98978041,2013-06-01,2019-07-31,232131,36061003800
257.0,Lispenard St & Broadway,40.71939226,-74.00247214,2013-06-01,2019-07-31,190540,36061003300
361.0,Allen St & Hester St,40.71605866,-73.99190759,2013-06-01,2019-07-31,233004,36061001600
293.0,Lafayette St & E 8 St,40.73028666,-73.9907647,2013-06-01,2019-07-31,495305,36061005700
251.0,Mott St & Prince St,40.72317958,-73.99480012,2013-06-01,2019-07-31,288151,36061004300
523.0,W 38 St & 8 Ave,40.75466591,-73.99138152,2013-06-01,2019-07-31,398704,36061011300
161.0,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,2013-06-01,2019-07-31,281664,36061006500
486.0,Broadway & W 29 St,40.7462009,-73.98855723,2013-06-01,2019-07-31,305477,36061007600
497.0,E 17 St & Broadway,40.73704984,-73.99009296,2013-06-01,2019-07-31,607361,36061005200
330.0,Reade St & Broadway,40.71450451,-74.00562789,2013-06-01,2019-07-31,139792,36061003100
483.0,E 12 St & 3 Ave,40.73223272,-73.98889957,2013-06-01,2019-07-31,294271,36061004200
404.0,9 Ave & W 14 St,40.7405826,-74.00550867,2013-06-01,2015-08-31,91736,36061007900
465.0,Broadway & W 41 St,40.75513557,-73.98658032,2013-06-01,2019-07-31,313594,36061011300
473.0,Rivington St & Chrystie St,40.72110063,-73.99192540000001,2013-06-01,2019-07-31,164096,36061001800
345.0,W 13 St & 6 Ave,40.73649403,-73.99704374,2013-06-01,2018-10-31,244193,36061006300
229.0,Great Jones St,40.72743423,-73.99379025,2013-06-01,2019-07-31,356177,36061005502
281.0,Grand Army Plaza & Central Park S,40.764397100000004,-73.97371465,2013-06-01,2019-07-31,384308,36061011201
358.0,Christopher St & Greenwich St,40.73291553,-74.00711384,2013-06-01,2019-07-31,425185,36061006900
349.0,Rivington St & Ridge St,40.71850211,-73.98329859,2013-06-01,2019-07-31,114386,36061001200
394.0,E 9 St & Avenue C,40.72521311,-73.97768752,2013-06-01,2019-07-31,201425,36061002800
450.0,W 49 St & 8 Ave,40.76227205,-73.98788205,2013-06-01,2019-07-31,278679,36061012700
482.0,W 15 St & 7 Ave,40.73935542,-73.99931783,2013-06-01,2019-07-31,305108,36061008100
390.0,Duffield St & Willoughby St,40.69221589,-73.9842844,2013-06-01,2019-07-31,74799,36047001500
2023.0,E 55 St & Lexington Ave,40.75968085,-73.97031366,2013-06-01,2019-07-31,110090,36061010000
146.0,Hudson St & Reade St,40.71625008,-74.0091059,2013-06-01,2019-07-31,156277,36061003300
228.0,E 48 St & 3 Ave,40.7546011026,-73.971878855,2013-06-01,2019-07-31,155484,36061009200
276.0,Duane St & Greenwich St,40.71748752,-74.0104554,2013-06-01,2019-07-31,125675,36061003900
263.0,Elizabeth St & Hester St,40.71729000000001,-73.996375,2013-06-01,2016-09-30,109751,36061004100
268.0,Howard St & Centre St,40.71910537,-73.99973337,2013-06-01,2019-07-31,220333,36061004500
495.0,W 47 St & 10 Ave,40.76269882,-73.99301222,2013-06-01,2019-07-31,213630,36061012700
128.0,MacDougal St & Prince St,40.72710258,-74.00297088,2013-06-01,2019-07-31,335424,36061003700
500.0,Broadway & W 51 St,40.76228826,-73.98336183,2013-06-01,2019-07-31,208063,36061013100
475.0,E 16 St & Irving Pl,40.73524276,-73.98758561,2013-06-01,2017-02-28,127196,36061005000
359.0,E 47 St & Park Ave,40.75510267,-73.97498696,2013-06-01,2019-07-31,352516,36061009200
323.0,Lawrence St & Willoughby St,40.69236178,-73.98631746,2013-06-01,2019-07-31,141935,36047001100
2004.0,6 Ave & Broome St,40.724399,-74.004704,2013-06-01,2017-03-29,92078,36061003700
164.0,E 47 St & 2 Ave,40.75323098,-73.97032517,2013-06-01,2019-07-31,166143,36061009000
303.0,Mercer St & Spring St,40.72362738,-73.99949601,2013-06-01,2019-07-31,197581,36061004900
488.0,W 39 St & 9 Ave,40.75645824,-73.99372222,2013-06-01,2017-06-30,186290,36061011500
325.0,E 19 St & 3 Ave,40.73624527,-73.98473765,2013-06-01,2019-07-31,207350,36061004800
354.0,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,2013-06-01,2019-07-31,58743,36047019300
539.0,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,2013-06-01,2019-07-31,180189,36047055300
423.0,W 54 St & 9 Ave,40.76584941,-73.98690506,2013-06-01,2019-07-31,149002,36061013300
265.0,Stanton St & Chrystie St,40.72229346,-73.99147535,2013-06-01,2019-07-31,229786,36061003601
532.0,S 5 Pl & S 4 St,40.710451,-73.960876,2013-06-01,2019-07-31,190638,36047052300
519.0,Pershing Square N,40.75188406,-73.97770164,2013-06-01,2019-07-31,801965,36061008000
2010.0,Grand St & Greene St,40.72165481,-74.00234737,2013-06-01,2019-03-31,166489,36061004700
238.0,Bank St & Washington St,40.7361967,-74.00859207,2013-06-01,2019-07-31,173001,36061007900
2021.0,W 45 St & 8 Ave,40.75929124,-73.98859651,2013-06-01,2019-07-31,248669,36061012100
267.0,Broadway & W 36 St,40.75097711,-73.98765428,2013-06-01,2019-07-31,180210,36061010900
329.0,Greenwich St & N Moore St,40.72043411,-74.01020609,2013-06-01,2016-09-30,122492,36061003900
366.0,Clinton Ave & Myrtle Ave,40.693261,-73.968896,2013-06-01,2019-07-31,109802,36047018700
173.0,Broadway & W 49 St,40.76064679,-73.98442659,2013-06-01,2019-07-31,305321,36061012500
416.0,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,2013-06-01,2019-07-31,70267,36047018100
471.0,Grand St & Havemeyer St,40.71286844,-73.95698119,2013-06-01,2019-07-31,81702,36047051900
243.0,Fulton St & Rockwell Pl,40.687979,-73.978474,2013-06-01,2019-07-31,66383,36047003300
521.0,8 Ave & W 31 St,40.75044999,-73.99481051,2013-06-01,2016-05-31,273216,36061010300
271.0,Ashland Pl & Hanson Pl,40.68528172,-73.97805813,2013-06-01,2015-08-31,33672,36047003500
456.0,E 53 St & Madison Ave,40.75971079999999,-73.97402311,2013-06-01,2019-07-31,158197,36061010200
217.0,Old Fulton St,40.70277159,-73.99383605,2013-06-01,2019-07-31,149467,36047002100
461.0,E 20 St & 2 Ave,40.73587678,-73.98205027,2013-06-01,2019-07-31,289742,36061006400
83.0,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,2013-06-01,2019-07-31,81771,36047003500
375.0,Mercer St & Bleecker St,40.72679454,-73.99695094,2013-06-01,2016-06-29,120910,36061005501
518.0,E 39 St & 2 Ave,40.74780373,-73.97344190000003,2013-06-01,2019-07-31,315272,36061007800
195.0,Liberty St & Broadway,40.70905623,-74.01043382,2013-06-01,2019-07-31,218387,36061000700
291.0,Madison St & Montgomery St,40.713126,-73.984844,2013-06-01,2019-07-31,90942,36061000202
499.0,Broadway & W 60 St,40.76915505,-73.98191841,2013-06-01,2019-07-31,431132,36061014500
435.0,W 21 St & 6 Ave,40.74173969,-73.99415556,2013-06-01,2019-07-31,572916,36061008700
307.0,Canal St & Rutgers St,40.71427487,-73.98990025,2013-06-01,2019-07-31,252620,36061000600
529.0,W 42 St & 8 Ave,40.75756989999999,-73.99098507,2013-06-01,2019-07-31,271380,36061011500
153.0,E 40 St & 5 Ave,40.752062306999996,-73.9816324043,2013-06-01,2017-10-31,163375,36061008200
440.0,E 45 St & 3 Ave,40.75255434,-73.97282625,2013-06-01,2019-07-31,175858,36061009000
537.0,Lexington Ave & E 24 St,40.74025878,-73.98409214,2013-06-01,2018-10-31,290202,36061006800
348.0,W Broadway & Spring St,40.72490985,-74.00154702,2013-06-01,2017-08-28,177211,36061004900
232.0,Cadman Plaza E & Tillary St,40.69597683,-73.99014892,2013-06-01,2018-11-30,66209,36047001300
462.0,W 22 St & 10 Ave,40.74691959,-74.00451887,2013-06-01,2019-07-31,335489,36061008900
454.0,E 51 St & 1 Ave,40.75455731,-73.96592976,2013-06-01,2019-07-31,117835,36061009800
350.0,Clinton St & Grand St,40.71559509,-73.9870295,2013-06-01,2019-07-31,172288,36061001401
422.0,W 59 St & 10 Ave,40.770513,-73.988038,2013-06-01,2019-07-31,157270,36061014700
167.0,E 39 St & 3 Ave,40.7489006,-73.97604882,2013-06-01,2019-07-31,251756,36061008000
320.0,Church St & Leonard St,40.71743998,-74.00583475,2013-06-01,2019-07-31,141462,36061003300
341.0,Stanton St & Mangin St,40.71782143,-73.97628939,2013-06-01,2019-07-31,90773,36061001002
392.0,Jay St & Tech Pl,40.695065,-73.987167,2013-06-01,2019-07-31,99020,36047001300
401.0,Allen St & Rivington St,40.72019576,-73.98997825,2013-06-01,2019-07-31,266264,36061001800
442.0,W 27 St & 7 Ave,40.746646999999996,-73.993915,2013-06-01,2019-07-31,322146,36061009500
363.0,West Thames St,40.70834698,-74.01713445,2013-06-01,2019-07-31,228856,36061031704
294.0,Washington Square E,40.73049393,-73.99572140000002,2013-06-01,2016-01-31,92144,36061005900
335.0,Washington Pl & Broadway,40.72903917,-73.99404649,2013-06-01,2019-07-31,231810,36061005700
489.0,10 Ave & W 28 St,40.75066386,-74.00176802,2013-06-01,2019-07-31,105798,36061009700
368.0,Carmine St & 6 Ave,40.73038599,-74.00214988,2013-06-01,2019-07-31,441596,36061006700
515.0,W 43 St & 10 Ave,40.76009437,-73.99461843,2013-06-01,2019-07-31,238895,36061012100
445.0,E 10 St & Avenue A,40.72740794,-73.98142006,2013-06-01,2019-07-31,325488,36061003200
514.0,12 Ave & W 40 St,40.76087502,-74.00277668,2013-06-01,2019-07-31,414283,36061011700
485.0,W 37 St & 5 Ave,40.75038009,-73.98338988,2013-06-01,2019-07-31,199571,36061008400
436.0,Hancock St & Bedford Ave,40.68216564,-73.95399026,2013-06-01,2019-07-31,31276,36047022700
137.0,E 56 St & Madison Ave,40.761628,-73.972924,2013-06-01,2016-11-30,69288,36061010200
463.0,9 Ave & W 16 St,40.74206539,-74.00443172,2013-06-01,2016-05-31,118639,36061008300
127.0,Barrow St & Hudson St,40.73172428,-74.00674436,2013-06-01,2019-07-31,343949,36061006900
120.0,Lexington Ave & Classon Ave,40.68676793,-73.95928168,2013-06-01,2019-07-31,45705,36047023300
317.0,E 6 St & Avenue B,40.72453734,-73.98185424,2013-06-01,2019-07-31,216203,36061003200
472.0,E 32 St & Park Ave,40.74571210000001,-73.98194829,2013-06-01,2019-07-31,338077,36061007200
476.0,E 31 St & 3 Ave,40.74394314,-73.97966069,2013-06-01,2019-07-31,257204,36061007200
305.0,E 58 St & 3 Ave,40.76095756,-73.96724467,2013-06-01,2019-07-31,242940,36061011203
493.0,W 45 St & 6 Ave,40.7568001,-73.98291153,2013-06-01,2019-07-31,138828,36061011900
336.0,Sullivan St & Washington Sq,40.73047747,-73.99906065,2013-06-01,2019-07-31,255258,36061006500
538.0,W 49 St & 5 Ave,40.75795248,-73.97787642,2013-06-01,2015-10-31,37833,36061009600
275.0,Washington Ave & Greene Ave,40.68650065,-73.96563307,2013-06-01,2019-07-31,45983,36047019900
309.0,Murray St & West St,40.7149787,-74.013012,2013-06-01,2019-07-31,167230,36061002100
355.0,Bayard St & Baxter St,40.71602118,-73.99974372,2013-06-01,2019-07-31,192294,36061002900
433.0,E 13 St & Avenue A,40.72955361,-73.98057249,2013-06-01,2018-10-31,233730,36061003400
526.0,E 33 St & 5 Ave,40.74765947,-73.98490707,2013-06-01,2019-07-31,241438,36061007400
393.0,E 5 St & Avenue C,40.72299208,-73.97995466,2013-06-01,2019-07-31,123834,36061002601
313.0,Washington Ave & Park Ave,40.69610226,-73.96751037,2013-06-01,2019-07-31,68330,36047054300
447.0,8 Ave & W 52 St,40.76370739,-73.9851615,2013-06-01,2019-07-31,250771,36061013300
296.0,Division St & Bowery,40.71413089,-73.99704679999998,2013-06-01,2019-07-31,164023,36061001600
2008.0,Little West St & 1 Pl,40.70569254,-74.01677685,2013-06-01,2019-07-31,243880,36061031704
308.0,St James Pl & Oliver St,40.71307916,-73.99851193,2013-06-01,2019-07-31,122042,36061002700
72.0,W 52 St & 11 Ave,40.76727216,-73.99392888,2013-06-01,2019-07-31,206859,36061013500
408.0,Market St & Cherry St,40.71076228,-73.99400398,2013-06-01,2019-07-31,88615,36061000800
233.0,Joralemon St & Adams St,40.69246277,-73.98963911,2013-06-01,2016-06-29,37171,36047001100
478.0,11 Ave & W 41 St,40.76030096,-73.99884222,2013-06-01,2019-07-31,248400,36061011700
458.0,11 Ave & W 27 St,40.751396,-74.00522600000002,2013-06-01,2019-07-31,293213,36061009900
531.0,Forsyth St & Broome St,40.71893904,-73.99266288,2013-06-01,2019-07-31,257791,36061001800
377.0,6 Ave & Canal St,40.72243797,-74.00566443,2013-06-01,2019-07-31,198874,36061003700
239.0,Willoughby St & Fleet St,40.69196566,-73.9813018,2013-06-01,2019-07-31,102213,36047003100
3002.0,South End Ave & Liberty St,40.711512,-74.01575600000002,2013-06-01,2019-07-31,384776,36061031704
241.0,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,2013-06-01,2019-07-31,67425,36047003100
507.0,E 25 St & 2 Ave,40.73912601,-73.97973776,2013-06-01,2019-07-31,294824,36061006600
474.0,5 Ave & E 29 St,40.7451677,-73.98683077,2013-06-01,2019-07-31,265521,36061007400
279.0,Sands St & Gold St,40.69986937,-73.98271933,2013-06-01,2019-07-31,164213,36047002300
298.0,3 Ave & Schermerhorn St,40.68683208,-73.9796772,2013-06-01,2019-07-31,36284,36047003700
512.0,W 29 St & 9 Ave,40.750072700000004,-73.99839279,2013-06-01,2016-02-29,73624,36061009700
498.0,Broadway & W 32 St,40.74854862,-73.98808416,2013-06-01,2019-05-31,282395,36061007600
511.0,E 14 St & Avenue B,40.72938685,-73.97772429,2013-06-01,2017-07-31,179917,36061004400
250.0,Lafayette St & Jersey St,40.72456089,-73.99565293,2013-06-01,2016-07-31,152131,36061004300
399.0,Lafayette Ave & St James Pl,40.68851534,-73.9647628,2013-06-01,2019-07-31,65888,36047019300
311.0,Norfolk St & Broome St,40.7172274,-73.98802084,2013-06-01,2019-07-31,166151,36061001800
430.0,York St & Jay St,40.7014851,-73.98656928,2013-06-01,2018-02-28,108108,36047002100
388.0,W 26 St & 10 Ave,40.749717753,-74.002950346,2013-06-01,2019-07-31,246035,36061009900
362.0,Broadway & W 37 St,40.75172632,-73.98753523,2013-06-01,2019-07-31,152823,36061010900
464.0,E 56 St & 3 Ave,40.75934501,-73.96759673,2013-06-01,2015-08-31,38432,36061010800
406.0,Hicks St & Montague St,40.69512845,-73.99595065,2013-06-01,2019-07-31,102765,36047000301
318.0,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,2013-06-01,2015-10-31,131691,36061009400
258.0,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,2013-06-01,2019-07-31,79591,36047019700
508.0,W 46 St & 11 Ave,40.76341379,-73.99667444,2013-06-01,2019-07-31,199154,36061012900
527.0,E 33 St & 1 Ave,40.74315566,-73.97434726,2013-06-01,2018-06-30,221758,36061007000
356.0,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,2013-06-01,2019-07-31,114761,36061001200
412.0,Forsyth St & Canal St,40.71581550000001,-73.99422366,2013-06-01,2019-07-31,196734,36061001600
223.0,W 13 St & 7 Ave,40.73781509,-73.99994661,2013-06-01,2019-07-31,202030,36061007100
152.0,Warren St & Church St,40.71473993,-74.00910627,2013-06-01,2018-04-30,103246,36061002100
147.0,Greenwich St & Warren St,40.71542197,-74.01121978,2013-06-01,2017-05-31,164376,36061002100
218.0,Gallatin Pl & Livingston St,40.69028437,-73.98707105,2013-06-01,2015-12-31,10924,36047003700
546.0,E 30 St & Park Ave S,40.74444921,-73.98303529,2013-06-01,2019-07-31,248989,36061007200
2009.0,Catherine St & Monroe St,40.71117444,-73.99682619,2013-06-01,2019-07-31,109501,36061002500
266.0,Avenue D & E 8 St,40.72368361,-73.97574813,2013-06-01,2019-07-31,81594,36061002400
376.0,John St & William St,40.70862144,-74.00722156,2013-06-01,2019-07-31,125783,36061001502
357.0,E 11 St & Broadway,40.73261787,-73.99158043,2013-06-01,2019-04-30,155456,36061006100
364.0,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,2013-06-01,2019-07-31,60184,36047019300
391.0,Clark St & Henry St,40.69760127,-73.99344559,2013-06-01,2019-07-31,131636,36047000501
395.0,Bond St & Schermerhorn St,40.68807003,-73.98410637,2013-06-01,2017-09-30,47109,36047004100
259.0,South St & Whitehall St,40.70122128,-74.01234218,2013-06-01,2019-07-31,150121,36061000900
295.0,Pike St & E Broadway,40.71406667,-73.99293911,2013-06-01,2019-07-31,142487,36061000800
427.0,State St,40.70251526,-74.01427023,2013-06-01,2019-07-31,141768,36061000900
400.0,Pitt St & Stanton St,40.71926081,-73.98178024,2013-06-01,2019-07-31,50472,36061002201
411.0,E 6 St & Avenue D,40.72228087,-73.97668709,2013-06-01,2019-07-31,107909,36061002000
302.0,Avenue D & E 3 St,40.72082834,-73.97793172,2013-06-01,2019-07-31,109787,36061002000
