station_id,station_name,lat,lon,first_trip,last_trip,geoid,trips_starting_here_2017,trips_ending_here_2017,total_trips_2017
3395.0,Henry St & W 9 St,40.6763744,-74.00324957,2016-08-24,2019-07-31,36047005900,11792,12378,24170
3344.0,Pioneer St & Van Brunt St,40.679043,-74.011169,2016-09-01,2019-07-31,36047005900,11792,12378,24170
3315.0,Henry St & Degraw St,40.684751399999996,-73.99917254,2016-08-24,2019-07-31,36047006300,12767,12514,25281
3403.0,4 Ave & 9 St,40.6705135,-73.98876585,2016-08-24,2019-07-31,36047012100,11083,11601,22684
3401.0,2 Ave & 9 St,40.6724811,-73.99331394,2016-08-24,2019-05-31,36047012100,11083,11601,22684
3398.0,Smith St & 9 St,40.67469570000001,-73.99785768,2016-08-24,2019-07-31,36047007700,36479,35877,72356
3397.0,Court St & Nelson St,40.6763947,-73.99869893,2016-08-30,2019-07-31,36047007700,36479,35877,72356
3377.0,Carroll St & Bond St,40.6786115,-73.99037292,2016-09-01,2019-07-31,36047007700,36479,35877,72356
3381.0,3 St & Hoyt St,40.6777287,-73.99364123,2016-09-01,2019-07-31,36047007700,36479,35877,72356
3384.0,Smith St & 3 St,40.67872420000001,-73.99599099,2016-09-01,2019-07-31,36047007700,36479,35877,72356
3396.0,Clinton St & 4 Place,40.6783563,-74.00014502,2016-08-24,2019-07-31,36047006500,15672,15194,30866
3386.0,1 Pl & Clinton St,40.6809591,-73.99905709,2016-08-30,2019-07-31,36047006500,15672,15194,30866
3368.0,5 Ave & 3 St,40.67281550000001,-73.98352355,2016-08-25,2019-07-31,36047013500,17160,17352,34512
3371.0,4 Ave & 2 St,40.674613422475815,-73.98501142859459,2016-12-01,2019-04-30,36047013500,17160,17352,34512
3405.0,5 St & 6 Ave,40.670483600000004,-73.98208968,2016-08-25,2019-07-31,36047013700,11393,11331,22724
3404.0,7 St & 5 Ave,40.67049220000001,-73.98541675,2016-08-25,2019-07-31,36047013700,11393,11331,22724
3304.0,6 Ave & 9 St,40.668127,-73.98377641,2016-08-25,2019-07-31,36047015300,14712,14034,28746
3297.0,6 St & 7 Ave,40.66866270000001,-73.97988067,2016-08-25,2019-07-31,36047015300,14712,14034,28746
3310.0,14 St & 7 Ave,40.663779,-73.98396846,2016-08-25,2019-07-31,36047014900,8204,7787,15991
3306.0,10 St & 7 Ave,40.666207799999995,-73.98199886,2016-08-25,2019-07-31,36047015100,7959,7473,15432
3313.0,6 Ave & 12 St,40.66631810000001,-73.9854617,2016-08-26,2019-07-31,36047013900,10232,9965,20197
3317.0,10 St & 5 Ave,40.6686273,-73.98700053,2016-08-27,2019-07-31,36047013900,10232,9965,20197
3322.0,12 St & 4 Ave,40.668603000000004,-73.99043940000001,2016-08-26,2019-07-31,36047011700,8493,9410,17903
3324.0,3 Ave & 14 St,40.6685455,-73.99333264,2016-08-29,2019-07-31,36047011700,8493,9410,17903
3432.0,NYCBS Depot - GOW,40.66906013501107,-73.99463653564453,2016-09-01,2019-06-30,36047011700,8493,9410,17903
3333.0,Columbia St & Lorraine St,40.6747055,-74.00755720000002,2016-08-26,2019-07-31,36047008500,3555,4761,8316
3394.0,Columbia St & W 9 St,40.6769993,-74.00647134,2016-08-30,2019-07-31,36047008500,3555,4761,8316
3342.0,Pioneer St & Richards St,40.677774799999995,-74.0094613,2016-08-31,2019-07-31,36047008500,3555,4761,8316
3330.0,Henry St & Bay St,40.672505799999996,-74.00494695,2016-08-27,2019-07-31,36047005300,23110,25170,48280
3326.0,Clinton St & Centre St,40.67434,-74.00194698,2016-08-30,2019-07-31,36047005300,23110,25170,48280
3340.0,Wolcott St & Dwight St,40.6753274,-74.0100698,2016-08-30,2019-07-31,36047005300,23110,25170,48280
3353.0,Reed St & Van Brunt St,40.6747844,-74.01612847,2016-08-31,2017-08-28,36047005300,23110,25170,48280
3337.0,Dwight St & Van Dyke St,40.67363551341504,-74.01195555925368,2017-02-01,2019-07-31,36047005300,23110,25170,48280
3347.0,Van Brunt St & Wolcott St,40.6773429,-74.01275056,2016-09-01,2019-07-31,36047005300,23110,25170,48280
3348.0,Coffey St & Conover St,40.677236,-74.015665,2016-09-01,2019-07-31,36047005300,23110,25170,48280
3352.0,Sigourney St & Columbia St,40.67267243410948,-74.00879524648191,2017-01-01,2019-07-31,36047005300,23110,25170,48280
3644.0,Van Dyke St & Van Brunt St,40.67581622522832,-74.01488184928894,2017-10-01,2018-05-31,36047005300,23110,25170,48280
3329.0,Degraw St & Smith St,40.6829151,-73.99318208,2016-08-30,2019-07-31,36047007500,24721,24466,49187
3382.0,Carroll St & Smith St,40.680611,-73.99475825,2016-08-30,2019-07-31,36047007500,24721,24466,49187
3332.0,Degraw St & Hoyt St,40.68199044270703,-73.99079024791719,2016-09-01,2019-07-31,36047007500,24721,24466,49187
3300.0,Prospect Park West & 8 St,40.66514681533792,-73.97637605667114,2016-08-30,2019-07-31,36047017700,34901,32039,66940
3354.0,3 St & Prospect Park West,40.668132,-73.97363831,2016-09-01,2019-07-31,36047017700,34901,32039,66940
3423.0,West Drive & Prospect Park West,40.6610633719006,-73.97945255041121,2016-09-01,2019-07-31,36047017700,34901,32039,66940
3583.0,Eastern Pkwy & Washington Ave,40.6716493,-73.9631145,2017-10-01,2019-07-31,36047017700,34901,32039,66940
3253.0,Bike The Branches - Central Branch,40.67280641227746,-73.96886587142943,2016-05-01,2017-05-20,36047017700,34901,32039,66940
3361.0,Carroll St & 6 Ave,40.6740886,-73.9787282,2016-08-30,2019-07-31,36047015700,17880,17519,35399
3358.0,Garfield Pl & 8 Ave,40.671197799999995,-73.97484126,2016-09-01,2019-07-31,36047015700,17880,17519,35399
3283.0,W 89 St & Columbus Ave,40.7882213,-73.97041561,2016-09-01,2019-07-31,36061017300,14928,12589,27517
3318.0,2 Ave & E 96 St,40.7839636,-73.94716729999998,2017-02-01,2019-07-31,36061015601,15593,15984,31577
3319.0,14 St & 5 Ave,40.666287,-73.98895053,2016-09-01,2019-07-31,36047014100,7904,7760,15664
3346.0,Berkeley Pl & 7 Ave,40.675146838709786,-73.9752320945263,2016-10-01,2019-07-31,36047015900,49395,45744,95139
3349.0,Grand Army Plaza & Plaza St West,40.6729679,-73.97087984,2016-09-01,2019-07-31,36047015900,49395,45744,95139
3418.0,Plaza St West & Flatbush Ave,40.67502070000001,-73.97111473,2016-09-01,2019-07-31,36047015900,49395,45744,95139
3355.0,E 66 St & Madison Ave,40.768008893059466,-73.96845281124116,2016-09-01,2019-07-31,36061012200,13302,13027,26329
3359.0,E 68 St & Madison Ave,40.7691572,-73.96703464,2016-09-01,2019-07-31,36061012200,13302,13027,26329
3362.0,Madison Ave & E 82 St,40.7781314,-73.96069399,2016-09-01,2019-07-31,36061014200,11634,10280,21914
3365.0,3 St & 7 Ave,40.67038370000001,-73.97839676,2016-09-01,2019-07-31,36047015500,10553,10189,20742
3375.0,3 Ave & E 72 St,40.7699426,-73.96060712,2016-09-01,2019-07-31,36061012800,8290,8002,16292
3412.0,Pacific St & Nevins St,40.6853761,-73.98302136,2016-09-01,2019-07-31,36047003900,12580,12524,25104
3455.0,Schermerhorn St & 3 Ave,40.68680820503432,-73.98036181926726,2017-03-01,2018-06-30,36047003900,12580,12524,25104
3414.0,Bergen St & Flatbush Ave,40.680944723477296,-73.97567331790923,2016-09-01,2019-07-31,36047012902,10452,10302,20754
3424.0,E 106 St & Lexington Ave,40.791976,-73.945993,2016-09-01,2019-07-31,36061017200,4517,4744,9261
3502.0,Lexington Ave & E 111 St,40.79541210000001,-73.9441232,2017-09-01,2019-07-31,36061017200,4517,4744,9261
3449.0,Eckford St & Engert Ave,40.72146256229816,-73.94800901412964,2017-03-01,2019-07-31,36047049900,3778,3748,7526
3457.0,E 58 St & Madison Ave,40.763025942805186,-73.97209525108337,2017-04-01,2019-05-31,36061011202,5386,5575,10961
3477.0,39 St & 2 Ave - Citi Bike HQ at Industry City,40.65539977447831,-74.01062786579129,2017-07-01,2019-07-31,36047001800,3118,3479,6597
3478.0,2 Ave & 36 St - Citi Bike HQ at Industry City,40.65708866668485,-74.00870203971863,2017-07-01,2019-07-31,36047001800,3118,3479,6597
3490.0,E 116 St & 2 Ave,40.796879,-73.93726099999998,2017-09-01,2019-07-31,36061018800,1701,1704,3405
3491.0,E 118 St & 1 Ave,40.797470000000004,-73.93504,2017-10-01,2019-07-31,36061018800,1701,1704,3405
3493.0,E 118 St & 3 Ave,40.799139000000004,-73.9389152,2017-09-01,2019-07-31,36061018800,1701,1704,3405
3492.0,E 118 St & Park Ave,40.8005385,-73.9419949,2017-09-01,2019-07-31,36061018200,1045,1069,2114
3494.0,E 115 St & Lexington Ave,40.797911,-73.9423,2017-09-01,2019-07-31,36061018200,1045,1069,2114
3495.0,E 114 St & 1 Ave,40.79456629999999,-73.9362541,2017-09-01,2019-07-31,36061017800,3069,3103,6172
3497.0,Pleasant Ave & E 116 St,40.794987899999995,-73.9333349,2017-09-01,2019-07-31,36061017800,3069,3103,6172
3496.0,1 Ave & E 110 St,40.7923272,-73.9383,2017-09-01,2019-07-31,36061018000,2084,2124,4208
3551.0,3 Ave & E 112 St,40.795508,-73.94160600000002,2017-09-01,2019-07-31,36061018000,2084,2124,4208
3498.0,Pleasant Ave & E 120 St,40.7974772,-73.9311847,2017-10-01,2019-07-31,36061019200,190,203,393
3499.0,2 Ave & E 122 St,40.8006721,-73.9349,2017-09-01,2019-07-31,36061019400,518,533,1051
3500.0,E 115 St & Madison Ave,40.7989445,-73.944846,2017-09-01,2019-07-31,36061018400,1186,1213,2399
3501.0,E 118 St & Madison Ave,40.801486600000004,-73.9442507,2017-09-01,2019-07-31,36061018400,1186,1213,2399
3503.0,Madison Ave & E 120 St,40.80295,-73.942954,2017-09-01,2019-07-31,36061019800,4260,4247,8507
3507.0,Park Ave & E 124 St,40.8045555,-73.93968609999997,2017-09-01,2019-07-31,36061019800,4260,4247,8507
3527.0,5 Ave & E 126 St,40.806979999999996,-73.94174699999998,2017-10-01,2019-07-31,36061019800,4260,4247,8507
3535.0,Mt Morris Park W & W 120 St,40.804038,-73.945925,2017-09-01,2019-07-31,36061019800,4260,4247,8507
3504.0,E 123 St & Lexington Ave,40.802926299999996,-73.9379,2017-09-01,2019-07-31,36061019600,951,942,1893
3506.0,Lexington Ave & E 120 St,40.8013066,-73.93981670000002,2017-09-01,2019-07-31,36061019600,951,942,1893
3505.0,Lexington Ave & E 127 St,40.805726,-73.936322,2017-11-01,2019-07-31,36061024200,47,41,88
3508.0,St Nicholas Ave & Manhattan Ave,40.809725,-73.953149,2017-09-01,2019-07-31,36061025700,1728,1784,3512
3509.0,Lenox Ave & W 115 St,40.8011939,-73.9500739,2017-09-01,2019-07-31,36061018600,1948,2062,4010
3510.0,Adam Clayton Powell Blvd & W 123 St,40.8078316,-73.949373,2017-09-01,2019-07-31,36061022200,3427,3471,6898
3518.0,Lenox Ave & W 126 St,40.808442,-73.94520870000002,2017-09-01,2019-07-31,36061022200,3427,3471,6898
3511.0,Adam Clayton Powell Blvd & W 115 St,40.802535,-73.9532423,2017-09-01,2019-07-31,36061021800,3447,3513,6960
3520.0,Adam Clayton Powell Blvd & W 118 St,40.804372,-73.951475,2017-10-01,2019-07-31,36061021800,3447,3513,6960
3534.0,Frederick Douglass Blvd & W 117 St,40.805159,-73.95469200000002,2017-10-01,2019-07-31,36061021800,3447,3513,6960
3512.0,27 Ave & 4 St,40.7747175,-73.93378940000002,2017-10-01,2019-07-31,36081008700,128,161,289
3513.0,21 St & Hoyt Ave S,40.774645,-73.92370600000002,2017-10-01,2019-07-31,36081009500,310,292,602
3514.0,Astoria Park S & Shore Blvd,40.7767,-73.927631,2017-10-01,2019-07-31,36081009900,851,853,1704
3532.0,Ditmars Blvd & 19 St,40.78145,-73.9183302,2017-10-01,2019-07-31,36081009900,851,853,1704
3515.0,24 Ave & 26 St,40.774591,-73.918544,2017-10-01,2019-07-31,36081009700,822,841,1663
3524.0,19 St & 24 Ave,40.77745520000001,-73.9225403,2017-10-01,2019-07-31,36081009700,822,841,1663
3516.0,31 St & Astoria Blvd,40.76991760000001,-73.91840570000002,2017-10-01,2019-07-31,36081007100,2111,2091,4202
3614.0,Crescent St & 30 Ave,40.768692,-73.9249574,2017-10-01,2019-07-31,36081007100,2111,2091,4202
3517.0,31 St & Hoyt Ave N,40.771152799999996,-73.9170074,2017-10-01,2019-07-31,36081012500,588,601,1189
3521.0,Lenox Ave & W 111 St,40.7987859,-73.9523,2017-10-01,2019-07-31,36061021600,4793,5014,9807
3553.0,Frederick Douglass Blvd & W 112 St,40.801694,-73.957145,2017-09-01,2019-07-31,36061021600,4793,5014,9807
3522.0,37 St & 24 Ave,40.7701477,-73.9120938,2017-10-01,2019-07-31,36081011700,441,448,889
3523.0,24 Ave & 29 St,40.7729,-73.91614200000002,2017-10-01,2019-07-31,36081011500,1663,1693,3356
3526.0,31 St & 23 Ave,40.7747878,-73.91255509999998,2017-10-01,2019-07-31,36081011500,1663,1693,3356
3525.0,23 Ave & 27 St,40.776165,-73.9153175,2017-10-01,2019-07-31,36081010100,737,773,1510
3530.0,Crescent St & Ditmars Blvd,40.7787185,-73.9145645,2017-10-01,2019-07-31,36081010100,737,773,1510
3528.0,Steinway St & 23 Ave,40.771393700000004,-73.9077436,2017-10-01,2019-07-31,36081011900,364,400,764
3529.0,Lenox Ave & W 130 St,40.8107922,-73.9430681,2017-09-01,2019-07-31,36061020800,1605,1655,3260
3531.0,Frederick Douglass Blvd & W 129 St,40.8125511,-73.9492286,2017-09-01,2019-07-31,36061022400,749,773,1522
3533.0,St. Nicholas Ave & W 126 St,40.8114323,-73.95187759999997,2017-09-01,2019-07-31,36061021500,1259,1306,2565
3536.0,W 116 St & Broadway,40.8082,-73.9641,2017-09-01,2019-07-31,36061020500,3841,2994,6835
3623.0,W 120 St & Claremont Ave,40.8109494,-73.9634,2017-10-01,2019-07-31,36061020500,3841,2994,6835
3537.0,Carlton Ave & Dean St,40.68097410000001,-73.97100970000002,2017-10-01,2019-07-31,36047016300,1143,962,2105
3538.0,W 110 St & Amsterdam Ave,40.802692,-73.96295,2017-09-01,2019-07-31,36061019701,2750,2388,5138
3540.0,Morningside Ave & W 123 St,40.81,-73.9551508,2017-09-01,2019-07-31,36061019701,2750,2388,5138
3543.0,Morningside Dr & Amsterdam Ave,40.81028506306003,-73.95736455917357,2017-12-01,2019-07-31,36061019701,2750,2388,5138
3539.0,W 116 St & Amsterdam Ave,40.8067581,-73.9607082,2017-10-01,2019-07-31,36061020101,1419,951,2370
3541.0,Amsterdam Ave & W 125 St,40.813358,-73.956461,2017-09-01,2019-07-31,36061021100,3863,3716,7579
3545.0,Broadway & W 122 St,40.8120562,-73.9612547,2017-09-01,2019-07-31,36061021100,3863,3716,7579
3547.0,Broadway & Moylan Pl,40.8143256,-73.9590255,2017-09-01,2019-07-31,36061021100,3863,3716,7579
3542.0,Amsterdam Ave & W 119 St,40.8086249,-73.9596214,2017-09-01,2019-07-31,36061020701,2832,2413,5245
3544.0,Underhill Ave & Pacific St,40.6804836,-73.9646795,2017-10-01,2019-07-31,36047020300,2629,2203,4832
3558.0,Bergen St & Vanderbilt Ave,40.6794388,-73.96804379999998,2017-10-01,2019-07-31,36047020300,2629,2203,4832
3546.0,Pacific St & Classon Ave,40.67919439999999,-73.95879029999998,2017-10-01,2019-07-31,36047030500,3076,2539,5615
3562.0,Classon Ave & St Marks Ave,40.676519799999994,-73.9596082,2017-10-01,2019-07-31,36047030500,3076,2539,5615
3569.0,Franklin Ave & St Marks Ave,40.6758324,-73.95616770000002,2017-10-01,2019-07-31,36047030500,3076,2539,5615
3549.0,Grand Ave & Bergen St,40.678045000000004,-73.962408,2017-10-01,2019-07-31,36047020500,1840,1622,3462
3574.0,Prospect Pl & Underhill Ave,40.6769694,-73.96579,2017-10-01,2019-07-31,36047020500,1840,1622,3462
3552.0,W 113 St & Broadway,40.805973,-73.964928,2017-09-01,2019-07-31,36061019900,3089,2418,5507
3554.0,Vernon Blvd & 41 Rd,40.7552433,-73.94856779999998,2017-09-01,2019-07-31,36081003700,232,228,460
3557.0,40 Ave & 9 St,40.75742,-73.945133,2017-10-01,2019-07-31,36081008500,322,338,660
3567.0,11 St & 35 Ave,40.76274420000001,-73.9391141,2017-09-01,2019-07-31,36081008500,322,338,660
3559.0,21 St & 38 Ave,40.7576314,-73.9391224,2017-10-01,2019-07-31,36081004300,683,721,1404
3577.0,34 Ave & 21 St,40.762813799999996,-73.9342862,2017-09-01,2019-07-31,36081004300,683,721,1404
3586.0,34 Ave & 13 St,40.763875299999995,-73.9364848,2017-09-01,2019-07-31,36081004300,683,721,1404
3560.0,28 St & 38 Ave,40.754876,-73.934326,2017-09-01,2019-07-31,36081003100,603,572,1175
3654.0,31 St & Northern Blvd,40.75186951421875,-73.93349289894103,2017-12-01,2019-07-31,36081003100,603,572,1175
3561.0,37 Ave & 35 St,40.7531106,-73.9279917,2017-09-01,2019-07-31,36081005500,577,598,1175
3564.0,21 St & 36 Ave,40.760185299999996,-73.9362726,2017-09-01,2019-07-31,36081004700,880,852,1732
3566.0,Crescent St & 35 Ave,40.7596276,-73.93214549999998,2017-09-01,2019-07-31,36081004700,880,852,1732
3575.0,Crescent St & 34 Ave,40.76108,-73.930562,2017-11-01,2019-07-31,36081004700,880,852,1732
3565.0,36 Ave & 10 St,40.7614376,-73.9411265,2017-09-01,2019-07-31,36081003900,617,591,1208
3646.0,35 Ave & 10 St,40.763154819103725,-73.93985509872438,2017-10-01,2019-07-31,36081003900,617,591,1208
3568.0,34 St & 35 Ave,40.75693320000001,-73.92622309999999,2017-09-01,2019-07-31,36081005700,2229,2182,4411
3570.0,35 Ave & 37 St,40.7557327,-73.92366109999998,2017-09-01,2019-07-31,36081005700,2229,2182,4411
3573.0,35 St & 34 Ave,40.7580583,-73.92427509999997,2017-09-01,2019-07-31,36081005700,2229,2182,4411
3653.0,31 St & 35 Ave,40.75820464696758,-73.92832159996033,2017-12-01,2019-02-28,36081005700,2229,2182,4411
3571.0,Bedford Ave & Bergen St,40.676368,-73.95291800000003,2017-11-01,2019-07-31,36047022100,1449,1234,2683
3578.0,Park Pl & Franklin Ave,40.67418060000001,-73.95649470000002,2017-10-01,2019-07-31,36047022100,1449,1234,2683
3548.0,Pacific St & Bedford Ave,40.6777747,-73.9529322,2017-10-01,2017-12-31,36047022100,1449,1234,2683
3572.0,34 Ave & 38 St,40.756913,-73.921631,2017-09-01,2019-07-31,36081015700,969,936,1905
3576.0,Park Pl & Vanderbilt Ave,40.6767,-73.969024,2017-10-01,2019-07-31,36047020700,4104,3587,7691
3580.0,St Johns Pl & Washington Ave,40.6737236,-73.9631611,2017-10-01,2019-07-31,36047020700,4104,3587,7691
3581.0,Underhill Ave & Lincoln Pl,40.674012299999994,-73.9671457,2017-10-01,2019-07-31,36047020700,4104,3587,7691
3579.0,Sterling Pl & Bedford Ave,40.672695000000004,-73.954131,2017-10-01,2019-07-31,36047021900,1765,1633,3398
3584.0,Eastern Pkwy & Franklin Ave,40.67077670000001,-73.9576801,2017-10-01,2019-07-31,36047021900,1765,1633,3398
3582.0,Lincoln Pl & Classon Ave,40.672168299999996,-73.9609,2017-10-01,2019-07-31,36047021700,414,374,788
3585.0,Union St & Bedford Ave,40.6691783,-73.9554162,2017-10-01,2019-07-31,36047032300,313,257,570
3587.0,Carroll St & Washington Ave,40.6686744,-73.9618148,2017-10-01,2019-07-31,36047021300,193,155,348
3588.0,Vernon Blvd & 10 St,40.7671863,-73.9373554,2017-09-01,2019-07-31,36081004500,1173,1195,2368
3589.0,Broadway & 12 St,40.7668,-73.93477740000002,2017-09-01,2019-07-31,36081004500,1173,1195,2368
3590.0,Carroll St & Franklin Ave,40.6679411,-73.9588,2017-10-01,2019-07-31,36047032500,330,309,639
3631.0,Crown St & Bedford Ave,40.666563000000004,-73.95674100000002,2017-12-01,2019-07-31,36047032500,330,309,639
3594.0,Montgomery St & Franklin Ave OLD,40.6661649,-73.95934840000002,2017-10-01,2018-01-31,36047032500,330,309,639
3591.0,21 St & 31 Dr,40.7659,-73.930819,2017-09-01,2019-07-31,36081007700,868,879,1747
3607.0,31 Ave & 14 St,40.7682,-73.9322662,2017-10-01,2019-07-31,36081007700,868,879,1747
3592.0,Crescent St & Broadway,40.7633589,-73.92864709999998,2017-09-01,2019-07-31,36081005300,919,867,1786
3593.0,31 St & Broadway,40.761584,-73.925921,2017-09-01,2019-07-31,36081005900,2767,2413,5180
3595.0,35 St & Broadway,40.760339,-73.9222427,2017-10-01,2019-07-31,36081005900,2767,2413,5180
3596.0,Sullivan Pl & Bedford Ave,40.6642406,-73.9574686,2017-10-01,2019-07-31,36047032700,1436,1441,2877
3599.0,Franklin Ave & Empire Blvd,40.66314000000001,-73.96056949999998,2017-10-01,2019-07-31,36047032700,1436,1441,2877
3601.0,Sterling St & Bedford Ave,40.6627059,-73.9569115,2017-10-01,2019-07-31,36047032700,1436,1441,2877
3604.0,Rogers Ave & Sterling St,40.6630619,-73.95387459999998,2017-10-01,2019-07-31,36047032700,1436,1441,2877
3597.0,43 St & Broadway,40.7577284,-73.9166368,2017-10-01,2019-07-31,36081015900,637,627,1264
3598.0,Newton Rd & 44 St,40.7595701,-73.91426779999998,2017-09-01,2019-07-31,36081015300,612,597,1209
3602.0,31 Ave & 34 St,40.763154,-73.920827,2017-09-01,2019-07-31,36081006300,1921,1823,3744
3603.0,31 Ave & 30 St,40.7647,-73.9240312,2017-09-01,2019-07-31,36081006300,1921,1823,3744
3605.0,31 Ave & Crescent St,40.76583460000001,-73.9265474,2017-09-01,2019-07-31,36081007300,695,686,1381
3609.0,Vernon Blvd & 31 Ave,40.7692475,-73.93545040000002,2017-09-01,2019-07-31,36081008100,1080,1200,2280
3610.0,Vernon Blvd & 30 Rd,40.770845,-73.93417099999998,2017-09-01,2019-07-31,36081008100,1080,1200,2280
3612.0,30 Ave & 21 St,40.77037429999999,-73.9286078,2017-10-01,2019-07-31,36081008300,310,327,637
3616.0,Steinway St & 28 Ave,40.7656251,-73.9136695,2017-10-01,2019-07-31,36081014300,886,874,1760
3617.0,28 Ave & 35 St,40.7671,-73.9169858,2017-10-01,2019-07-31,36081006501,586,557,1143
3619.0,Newtown Ave & 23 St,40.7713615,-73.9246145,2017-10-01,2019-07-31,36081006900,641,638,1279
3621.0,27 Ave & 9 St,40.7739825,-73.93091340000002,2017-10-01,2019-07-31,36081009100,234,236,470
3622.0,E 128 St & Madison Ave,40.807559999999995,-73.93918199999997,2017-10-01,2019-07-31,36061020600,319,317,636
3635.0,W 36 St & 9 Ave,40.754623240291046,-73.99516761302948,2017-09-01,2018-08-31,36061011100,7560,6037,13597
3649.0,W 129 St & Convent Ave,40.81439443791581,-73.95324736833571,2017-11-01,2019-07-31,36061021303,110,111,221
