GEOID,TRACT,CENTLAT,CENTLON
36061016001,16001,40.7856349,-73.9553223
36061016002,16002,40.7878787,-73.9536853
36061016100,16100,40.779949200000004,-73.9771934
36061016200,16200,40.784175700000006,-73.9357921
36061016300,16300,40.7839685,-73.9871818
36061016400,16400,40.7877141,-73.9444745
36061016500,16500,40.782357700000006,-73.97499870000001
36061016600,16600,40.7893746,-73.94835929999999
36061016700,16700,40.786457,-73.9836897
36061016800,16800,40.791051,-73.95134499999999
36061016900,16900,40.7851959,-73.9731195
36061017000,17000,40.7909025,-73.9421468
36061017100,17100,40.789063,-73.9824729
36061017200,17200,40.793827,-73.9451333
36061017300,17300,40.7877705,-73.9712361
36061017401,17401,40.7948875,-73.948576
36061017402,17402,40.7968026,-73.94716240000001
36061017500,17500,40.7916604,-73.98062940000001
36061017700,17700,40.7903083,-73.9693891
36061017800,17800,40.7938187,-73.931991
36061017900,17900,40.7942309,-73.9788072
36061018000,18000,40.7944017,-73.939595
36061018100,18100,40.7925562,-73.96774599999999
36061018200,18200,40.7983211,-73.9418511
36061018300,18300,40.7967545,-73.9768611
36061018400,18400,40.7996841,-73.94506870000001
36061018500,18500,40.7945001,-73.9663636
36061018600,18600,40.7991059,-73.9497088
36061018700,18700,40.799328700000004,-73.9750421
36061018800,18800,40.7975948,-73.9372599
36061018900,18900,40.7973281,-73.96425079999999
36061019000,19000,40.801961600000006,-73.94761940000001
36061019100,19100,40.801805,-73.97307629999999
36061019200,19200,40.7994073,-73.9293819
36061019300,19300,40.8005051,-73.9619564
36061019400,19400,40.800465100000004,-73.935186
36061019500,19500,40.8042588,-73.971197
36061019600,19600,40.8028054,-73.9385762
36061019701,19701,40.805311100000004,-73.9593993
36061019702,19702,40.802189,-73.9579879
36061019800,19800,40.804302500000006,-73.9423627
36061019900,19900,40.806901700000004,-73.9695678
36061020000,20000,40.8057859,-73.9452336
36061020101,20101,40.8064355,-73.9602048
36061020102,20102,40.8050511,-73.9566329
36061020300,20300,40.8086693,-73.9615616
36061020500,20500,40.811474,-73.96801009999999
36061020600,20600,40.8082917,-73.9387853
36061020701,20701,40.808977500000005,-73.95846
36061020800,20800,40.8096485,-73.942008
36061020901,20901,40.811557799999996,-73.95500320000001
36061021000,21000,40.8139472,-73.93464859999999
36061021100,21100,40.8157335,-73.9635101
36061021200,21200,40.8137611,-73.9390015
36061021303,21303,40.814558700000006,-73.9531391
36061021400,21400,40.8177989,-73.93618409999999
36061021500,21500,40.8135272,-73.9494713
36061021600,21600,40.8006768,-73.954388
36061021703,21703,40.8179349,-73.94975629999999
36061021800,21800,40.8032221,-73.95252409999999
36061021900,21900,40.8187475,-73.9599684
36061022000,22000,40.8057836,-73.95065699999999
36061022102,22102,40.8186544,-73.94618620000001
36061022200,22200,40.8083402,-73.94878759999999
36061022301,22301,40.8223358,-73.95764129999999
36061022302,22302,40.8215847,-73.96043449999999
36061022400,22400,40.8111222,-73.9469598
36061022500,22500,40.8247886,-73.9563665
36061022600,22600,40.8134305,-73.9448116
36061022700,22700,40.8229663,-73.94646209999999
36061022800,22800,40.815929700000005,-73.9432453
36061022900,22900,40.8270156,-73.9544756
36061023000,23000,40.8184725,-73.9413896
36061023100,23100,40.825830200000006,-73.94409350000001
36061023200,23200,40.8210133,-73.9395318
36061023300,23300,40.8299899,-73.9538285
36061023400,23400,40.823733700000005,-73.9386672
36061023501,23501,40.8289967,-73.94183520000001
36061023502,23502,40.8278881,-73.9389277
36061023600,23600,40.8245062,-73.9350984
36061023700,23700,40.8328959,-73.95144040000001
36061023801,23801,40.7560846,-73.9536609
36061023802,23802,40.7683003,-73.9426277
36061023900,23900,40.8323409,-73.9410559
36061024000,24000,40.7903426,-73.9229637
36061024100,24100,40.835671999999995,-73.9503157
36061024200,24200,40.805954,-73.9334561
36061024301,24301,40.8360035,-73.93876879999999
36061024302,24302,40.831727799999996,-73.93578620000001
36061024500,24500,40.8366323,-73.9420916
36061024700,24700,40.839718700000006,-73.9501699
36061024900,24900,40.8391263,-73.9364494
36061025100,25100,40.8403421,-73.9399256
36061025300,25300,40.842896,-73.9383779
36061025500,25500,40.8460715,-73.9475728
36061025700,25700,40.8084355,-73.95407409999999
36061025900,25900,40.8232145,-73.9423562
36061026100,26100,40.8457845,-73.9344554
36061026300,26300,40.846822700000004,-73.9374753
36061026500,26500,40.849618400000004,-73.9400607
36061026700,26700,40.8502185,-73.928708
36061026900,26900,40.850556700000006,-73.9309745
36061027100,27100,40.851939200000004,-73.9342905
36061027300,27300,40.8539297,-73.93741120000001
36061027500,27500,40.8559203,-73.94400920000001
36061027700,27700,40.855429,-73.9273911
36061027900,27900,40.855838399999996,-73.9316629
36061028100,28100,40.8570766,-73.93450440000001
36061028300,28300,40.8588309,-73.92892359999999
36061028500,28500,40.8615305,-73.9280159
36061028700,28700,40.865611200000004,-73.9363041
36061029100,29100,40.8643049,-73.92393759999999
36061029300,29300,40.8659234,-73.92012
36061029500,29500,40.8675294,-73.92493590000001
36061029700,29700,40.8744967,-73.9267947
36061029900,29900,40.8644975,-73.9163007
36061030300,30300,40.869217299999995,-73.9186597
36061030700,30700,40.8712704,-73.916675
36061030900,30900,40.8758391,-73.9104054
36061031100,31100,40.8465154,-73.92949959999999
36061031703,31703,40.7159548,-74.01821540000002
36061031704,31704,40.7083919,-74.0201567
36061031900,31900,40.70243129999999,-74.0193073
36081000100,100,40.743108,-73.9510536
36081000200,200,40.693308200000004,-73.8661652
36081000400,400,40.689685600000004,-73.8647709
36081000600,600,40.68590820000001,-73.8637277
36081000700,700,40.7448438,-73.9514092
36081000800,800,40.6873473,-73.85825870000001
36081001000,1000,40.69074929999999,-73.85929870000001
36081001200,1200,40.6942784,-73.8608412
36081001400,1400,40.6950749,-73.8552543
36081001600,1600,40.6897177,-73.8548395
36081001800,1800,40.6902842,-73.8520187
36081001900,1900,40.7486417,-73.94506729999999
36081002000,2000,40.6913899,-73.84953359999999
36081002200,2200,40.6959809,-73.85057590000001
36081002400,2400,40.6972088,-73.8465709
36081002500,2500,40.7550657,-73.9450541
36081002600,2600,40.697260299999996,-73.8430922
36081002800,2800,40.692431899999995,-73.84439880000001
36081003000,3000,40.6916999,-73.84729490000001
36081003100,3100,40.7531761,-73.93390440000002
36081003200,3200,40.687357399999996,-73.8467704
36081003300,3300,40.754387799999996,-73.9380943
36081003400,3400,40.6847732,-73.858187
36081003600,3600,40.6837714,-73.8568176
36081003700,3700,40.7625545,-73.9434311
36081003800,3800,40.6847999,-73.8474941
36081003900,3900,40.7627994,-73.9409316
36081004001,4001,40.683248,-73.84587490000001
36081004002,4002,40.681538,-73.8429922
36081004200,4200,40.6818145,-73.85796409999999
36081004300,4300,40.7609451,-73.93751429999999
36081004401,4401,40.677161600000005,-73.8593737
36081004500,4500,40.7645328,-73.9337656
36081004700,4700,40.760287899999994,-73.9331578
36081005000,5000,40.677710999999995,-73.8549186
36081005100,5100,40.7556398,-73.93213809999999
36081005200,5200,40.6807594,-73.8546643
36081005300,5300,40.7603485,-73.9292728
36081005400,5400,40.678765500000004,-73.8487437
36081005500,5500,40.753794899999995,-73.92778879999999
36081005700,5700,40.7569544,-73.92567209999999
36081005800,5800,40.673560200000004,-73.84865359999999
36081005900,5900,40.7597006,-73.9239255
36081006100,6100,40.762030700000004,-73.92204100000001
36081006201,6201,40.666876,-73.84679679999999
36081006202,6202,40.6653879,-73.85487309999999
36081006300,6300,40.764484499999995,-73.920024
36081006501,6501,40.7680492,-73.9176724
36081006502,6502,40.7667951,-73.9151194
36081006900,6900,40.7715023,-73.922154
36081007100,7100,40.76908710000001,-73.9230507
36081007300,7300,40.7669951,-73.9253702
36081007500,7500,40.764543599999996,-73.92732990000002
36081007700,7700,40.766732899999994,-73.9317327
36081007900,7900,40.769100099999996,-73.9299452
36081008100,8100,40.7700665,-73.9335769
36081008300,8300,40.772620399999994,-73.9286934
36081008500,8500,40.7600215,-73.9407223
36081008600,8600,40.6770706,-73.841081
36081008700,8700,40.7742609,-73.93476690000001
36081008800,8800,40.6708511,-73.8385632
36081009100,9100,40.77588239999999,-73.9296715
36081009400,9400,40.6814105,-73.8365114
36081009500,9500,40.7744652,-73.9207974
36081009600,9600,40.680913700000005,-73.8322684
36081009700,9700,40.77648189999999,-73.9186027
36081009800,9800,40.6854,-73.8312082
36081009900,9900,40.7787875,-73.9230731
36081010000,10000,40.6811536,-73.8288851
36081010100,10100,40.7784032,-73.91625570000001
36081010200,10200,40.6787779,-73.8229675
36081010300,10300,40.781485100000005,-73.9154037
36081010400,10400,40.682968200000005,-73.82654649999999
36081010500,10500,40.7827883,-73.9129479
36081010600,10600,40.685683000000004,-73.82496400000001
36081010701,10701,40.7860455,-73.90089240000002
36081010800,10800,40.688610100000005,-73.8305959
36081011000,11000,40.6873142,-73.8350142
36081011100,11100,40.7787953,-73.9073131
36081011200,11200,40.6840981,-73.83907459999999
36081011300,11300,40.7762579,-73.90846590000001
36081011400,11400,40.6879689,-73.84184379999999
36081011500,11500,40.7744206,-73.91334640000001
36081011600,11600,40.6888159,-73.8388153
36081011700,11700,40.772228600000005,-73.9104565
36081011800,11800,40.69069520000001,-73.83391590000001
36081011900,11900,40.7712054,-73.9060641
36081012000,12000,40.6915362,-73.8286702
36081012100,12100,40.772758700000004,-73.9035141
36081012200,12200,40.6965157,-73.8310887
36081012301,12301,40.7757825,-73.89908359999998
36081012400,12400,40.695239799999996,-73.834319
36081012500,12500,40.7709334,-73.9156734
36081012601,12601,40.6936963,-73.837425
36081012602,12602,40.6932014,-73.8407158
36081012800,12800,40.6982644,-73.8401252
36081013000,13000,40.7003729,-73.837877
36081013200,13200,40.701300599999996,-73.8343929
36081013400,13400,40.7052718,-73.8349247
36081013500,13500,40.7706485,-73.8989767
36081013600,13600,40.7066144,-73.8286632
36081013700,13700,40.7689636,-73.90492330000001
36081013800,13800,40.7065698,-73.8251454
36081014000,14000,40.7037232,-73.8289874
36081014100,14100,40.7669831,-73.906686
36081014201,14201,40.700978899999996,-73.82458940000001
36081014202,14202,40.6986903,-73.8202841
36081014300,14300,40.7663006,-73.9115112
36081014400,14400,40.698569,-73.8285071
36081014500,14500,40.7642809,-73.9075079
36081014700,14700,40.762997600000006,-73.9107521
36081014800,14800,40.694524,-73.82242120000001
36081014900,14900,40.7618544,-73.9144441
36081015000,15000,40.6934064,-73.821155
36081015100,15100,40.760166999999996,-73.9108443
36081015200,15200,40.693765899999995,-73.813753
36081015300,15300,40.7580802,-73.9136453
36081015400,15400,40.692195299999995,-73.8205653
36081015500,15500,40.760034399999995,-73.9175933
36081015600,15600,40.6903476,-73.8206026
36081015700,15700,40.755014700000004,-73.9219258
36081015801,15801,40.6888961,-73.8122577
36081015802,15802,40.6875436,-73.8196472
36081015900,15900,40.755786900000004,-73.91834250000001
36081016100,16100,40.75508189999999,-73.9145862
36081016300,16300,40.7563233,-73.9098741
36081016400,16400,40.6851018,-73.8165255
36081016600,16600,40.681292799999994,-73.8207156
36081016800,16800,40.679347899999996,-73.817233
36081016900,16900,40.7482633,-73.9143492
36081017000,17000,40.6843315,-73.81196369999999
36081017100,17100,40.7497385,-73.9255845
36081017200,17200,40.682343599999996,-73.8113588
36081017400,17400,40.6805939,-73.8105005
36081017600,17600,40.678839,-73.80966120000001
36081017800,17800,40.6771116,-73.80869720000001
36081017900,17900,40.7446864,-73.9302543
36081018000,18000,40.6757925,-73.80533659999999
36081018101,18101,40.7444961,-73.92414509999999
36081018102,18102,40.74429179999999,-73.9222688
36081018200,18200,40.6761608,-73.7991105
36081018300,18300,40.7453503,-73.9196719
36081018401,18401,40.6751363,-73.7920687
36081018402,18402,40.678948600000005,-73.7943608
36081018501,18501,40.7387097,-73.9224312
36081018502,18502,40.7405546,-73.92206469999999
36081018600,18600,40.6798953,-73.7988944
36081018700,18700,40.7366271,-73.924701
36081018800,18800,40.6816404,-73.7997973
36081018900,18900,40.74008189999999,-73.927999
36081019000,19000,40.68538770000001,-73.79522349999999
36081019200,19200,40.68383239999999,-73.8005905
36081019400,19400,40.685925899999994,-73.8034266
36081019600,19600,40.68946939999999,-73.7999085
36081019800,19800,40.691847100000004,-73.8028027
36081019900,19900,40.735256,-73.93414179999999
36081020200,20200,40.689783,-73.8077365
36081020400,20400,40.6951727,-73.8034269
36081020500,20500,40.7303785,-73.92186240000001
36081020600,20600,40.694376,-73.8093654
36081020800,20800,40.698429700000005,-73.80683
36081021200,21200,40.700920700000005,-73.8115041
36081021400,21400,40.7061333,-73.8151404
36081021600,21600,40.709369200000005,-73.8234945
36081021900,21900,40.723555299999994,-73.9182297
36081022001,22001,40.7137681,-73.8206637
36081022002,22002,40.713167799999994,-73.8144465
36081022900,22900,40.73440120000001,-73.9112819
36081023000,23000,40.71262539999999,-73.8081329
36081023200,23200,40.7095825,-73.81120770000001
36081023500,23500,40.7392495,-73.9176495
36081023600,23600,40.70734279999999,-73.8049197
36081023800,23800,40.7052217,-73.80904050000001
36081024000,24000,40.7032769,-73.80507309999999
36081024300,24300,40.7366609,-73.9020838
36081024500,24500,40.7394921,-73.9049172
36081024600,24600,40.701227200000005,-73.7965542
36081024700,24700,40.7423602,-73.89941440000001
36081024900,24900,40.7432069,-73.90422640000001
36081025100,25100,40.7449234,-73.9096532
36081025301,25301,40.7445714,-73.9165329
36081025302,25302,40.7442222,-73.9131447
36081025400,25400,40.696687,-73.7944422
36081025500,25500,40.7504312,-73.9079329
36081025700,25700,40.7501093,-73.9051745
36081025800,25800,40.696044,-73.787275
36081025900,25900,40.7485788,-73.9035254
36081026000,26000,40.692752399999996,-73.7933078
36081026100,26100,40.7472079,-73.90059670000001
36081026200,26200,40.691007899999995,-73.79209240000002
36081026300,26300,40.7457246,-73.8970941
36081026400,26400,40.692231799999995,-73.78579040000001
36081026500,26500,40.7450365,-73.8933682
36081026600,26600,40.691881200000005,-73.7816949
36081026700,26700,40.74532670000001,-73.8880307
36081026901,26901,40.7468744,-73.8822114
36081026902,26902,40.7446169,-73.882944
36081027000,27000,40.6886842,-73.7913933
36081027100,27100,40.745212,-73.8794868
36081027200,27200,40.6835769,-73.79132059999999
36081027300,27300,40.752204299999995,-73.87279040000001
36081027400,27400,40.684905,-73.788989
36081027500,27500,40.7521537,-73.87556909999999
36081027600,27600,40.6875874,-73.78623879999999
36081027700,27700,40.7526941,-73.8779449
36081027800,27800,40.6860785,-73.7829527
36081027900,27900,40.7516729,-73.8802222
36081028000,28000,40.68830620000001,-73.7797202
36081028100,28100,40.7522203,-73.882592
36081028200,28200,40.684985299999994,-73.77388309999999
36081028300,28300,40.7511737,-73.88486540000001
36081028400,28400,40.6825051,-73.7778651
36081028500,28500,40.7514812,-73.88711409999999
36081028700,28700,40.7509572,-73.8894274
36081028800,28800,40.6788005,-73.785911
36081028900,28900,40.7512925,-73.8919006
36081029100,29100,40.751351299999996,-73.8951957
36081029300,29300,40.751901700000005,-73.8994621
36081029400,29400,40.671318400000004,-73.7810597
36081029500,29500,40.7559679,-73.90674659999999
36081029700,29700,40.7586594,-73.9029725
36081029900,29900,40.7640242,-73.8993491
36081030600,30600,40.6649039,-73.7803646
36081030902,30902,40.7580679,-73.8961252
36081030903,30903,40.7579485,-73.89006490000001
36081030904,30904,40.7635282,-73.8909796
36081031700,31700,40.7703435,-73.89328499999999
36081032000,32000,40.661290799999996,-73.7649724
36081032700,32700,40.7584364,-73.8854176
36081032800,32800,40.671842100000006,-73.75568100000001
36081032900,32900,40.764435600000006,-73.882735
36081033000,33000,40.6701389,-73.763725
36081033100,33100,40.7760043,-73.87277309999999
36081033401,33401,40.6791766,-73.767437
36081033402,33402,40.6752752,-73.77180909999998
36081033700,33700,40.7587307,-73.88262809999999
36081033900,33900,40.759023799999994,-73.87983829999999
36081034700,34700,40.7669013,-73.8786315
36081035100,35100,40.7590997,-73.87704649999999
36081035200,35200,40.6794884,-73.7576222
36081035300,35300,40.759612,-73.87412490000001
36081035700,35700,40.767905999999996,-73.8715035
36081035800,35800,40.6757929,-73.7509687
36081036100,36100,40.7612829,-73.8724157
36081036300,36300,40.7596838,-73.8694173
36081036500,36500,40.7595247,-73.8656055
36081036600,36600,40.6856494,-73.76310129999999
36081036700,36700,40.7632242,-73.86794259999999
36081036800,36800,40.6852929,-73.7664502
36081037100,37100,40.764125799999995,-73.86384
36081037300,37300,40.7597007,-73.85989709999998
36081037500,37500,40.7513539,-73.87001240000001
36081037600,37600,40.687832799999995,-73.7541429
36081037700,37700,40.7556614,-73.8687135
36081037900,37900,40.755479,-73.8640763
36081038100,38100,40.7560931,-73.857723
36081038301,38301,40.7610968,-73.8420155
36081038302,38302,40.743277299999995,-73.8422688
36081038400,38400,40.6933425,-73.7476396
36081039400,39400,40.68963660000001,-73.7587815
36081039800,39800,40.6945661,-73.7647988
36081039900,39900,40.751799600000005,-73.8535822
36081040000,40000,40.6981515,-73.7648684
36081040100,40100,40.7514683,-73.8570959
36081040200,40200,40.7000316,-73.768763
36081040300,40300,40.7506523,-73.8604325
36081040400,40400,40.705212200000005,-73.7707281
36081040500,40500,40.7498674,-73.8628425
36081040700,40700,40.7503825,-73.8656042
36081040900,40900,40.74967,-73.8675917
36081041100,41100,40.743797,-73.86541190000001
36081041300,41300,40.7447309,-73.8612991
36081041400,41400,40.6996329,-73.7807637
36081041500,41500,40.746605100000004,-73.856599
36081042400,42400,40.6953881,-73.7722607
36081042600,42600,40.68884570000001,-73.77021309999999
36081042700,42700,40.743723700000004,-73.85382109999999
36081043200,43200,40.6913418,-73.7759209
36081043400,43400,40.6961992,-73.7786463
36081043701,43701,40.7391006,-73.8511271
36081043702,43702,40.7380113,-73.85652459999999
36081043900,43900,40.7418716,-73.855817
36081044000,44000,40.7026744,-73.7846247
36081044301,44301,40.740733,-73.8594543
36081044302,44302,40.7398123,-73.8640628
36081044400,44400,40.7057596,-73.78182559999999
36081044601,44601,40.7049597,-73.7977926
36081044602,44602,40.7081886,-73.799851
36081044800,44800,40.7110223,-73.8026079
36081045000,45000,40.7141751,-73.80476920000001
36081045200,45200,40.714569,-73.7995427
36081045400,45400,40.7126429,-73.7960123
36081045500,45500,40.736276600000004,-73.8622791
36081045600,45600,40.716559000000004,-73.7940062
36081045700,45700,40.7377217,-73.8698383
36081045800,45800,40.7152434,-73.79092779999999
36081045900,45900,40.739877500000006,-73.8706805
36081046000,46000,40.7082566,-73.79349
36081046100,46100,40.7417148,-73.8712656
36081046200,46200,40.7098645,-73.7879676
36081046300,46300,40.743998100000006,-73.8710892
36081046400,46400,40.7168914,-73.7870252
36081046500,46500,40.7469665,-73.87029809999999
36081046600,46600,40.71402979999999,-73.7850168
36081046700,46700,40.7454577,-73.8745828
36081046800,46800,40.710493400000004,-73.7822809
36081046900,46900,40.745196500000006,-73.8771845
36081047000,47000,40.7112968,-73.7772983
36081047100,47100,40.740984999999995,-73.876564
36081047200,47200,40.717622,-73.7789358
36081047300,47300,40.737279799999996,-73.87603059999999
36081047500,47500,40.7336958,-73.8754732
36081047600,47600,40.7224762,-73.7712113
36081047800,47800,40.719578999999996,-73.7661933
36081047900,47900,40.7354244,-73.8836417
36081048000,48000,40.7128891,-73.7730046
36081048100,48100,40.74222,-73.8850521
36081048200,48200,40.714834700000004,-73.76795229999999
36081048300,48300,40.7417067,-73.8927449
36081048400,48400,40.7158125,-73.7599617
36081048500,48500,40.739693599999995,-73.8846134
36081048900,48900,40.7372154,-73.8922174
36081049200,49200,40.7229658,-73.7584693
36081049301,49301,40.7323708,-73.8942499
36081049302,49302,40.727852399999996,-73.8917865
36081049500,49500,40.7253406,-73.890511
36081049600,49600,40.71695020000001,-73.75312190000001
36081049700,49700,40.731725399999995,-73.8903676
36081049900,49900,40.7310789,-73.8832679
36081050000,50000,40.7119556,-73.7635889
36081050201,50201,40.7088032,-73.76489690000001
36081050202,50202,40.7101892,-73.7592925
36081050400,50400,40.7051206,-73.7643599
36081050500,50500,40.7290729,-73.8747298
36081050600,50600,40.7057903,-73.7596707
36081050700,50700,40.7269681,-73.88162009999999
36081050800,50800,40.706984000000006,-73.7554219
36081051000,51000,40.7097117,-73.7537153
36081051100,51100,40.7273252,-73.9001468
36081051200,51200,40.710410100000004,-73.7501194
36081051300,51300,40.7318897,-73.8975137
36081051500,51500,40.730968100000005,-73.90151829999999
36081051600,51600,40.702723799999994,-73.74726159999999
36081051700,51700,40.724610799999994,-73.9002992
36081051800,51800,40.701838099999996,-73.7520094
36081052000,52000,40.7011396,-73.7546876
36081052100,52100,40.7208537,-73.9015199
36081052200,52200,40.700444700000006,-73.7573683
36081052400,52400,40.7012277,-73.7619595
36081052500,52500,40.718981799999995,-73.90664459999999
36081052600,52600,40.697098499999996,-73.7597587
36081052800,52800,40.6940352,-73.7587303
36081053000,53000,40.69633820000001,-73.75254029999999
36081053100,53100,40.723080700000004,-73.90832420000001
36081053200,53200,40.7001025,-73.749092
36081053401,53401,40.699821899999996,-73.7441554
36081053500,53500,40.7159285,-73.9164306
36081053601,53601,40.7067119,-73.74587109999999
36081053800,53800,40.7064706,-73.7425265
36081053900,53900,40.7104724,-73.9165372
36081054000,54000,40.7127994,-73.7432271
36081054200,54200,40.719075399999994,-73.74649090000001
36081054500,54500,40.7055404,-73.9126439
36081054700,54700,40.7036335,-73.9097208
36081054800,54800,40.7231969,-73.75127979999999
36081054900,54900,40.7022172,-73.9077595
36081055100,55100,40.7015951,-73.90391170000001
36081055200,55200,40.7278217,-73.74958249999999
36081055300,55300,40.6988791,-73.90650179999999
36081055400,55400,40.727796000000005,-73.740167
36081055500,55500,40.6971897,-73.9032297
36081055600,55600,40.72555070000001,-73.74500340000002
36081055700,55700,40.6986896,-73.8983147
36081055800,55800,40.7225352,-73.7416982
36081055900,55900,40.6943566,-73.9017777
36081056000,56000,40.7254454,-73.73654870000001
36081056100,56100,40.693140299999996,-73.8855463
36081056200,56200,40.7246401,-73.7331833
36081056400,56400,40.72156210000001,-73.73337729999999
36081056500,56500,40.6942679,-73.89688170000001
36081056600,56600,40.719738799999995,-73.7384041
36081056700,56700,40.6968721,-73.8921358
36081056800,56800,40.7155717,-73.7335697
36081057700,57700,40.70039620000001,-73.890718
36081057900,57900,40.7034917,-73.8900443
36081058000,58000,40.70712520000001,-73.7303611
36081058100,58100,40.70395739999999,-73.89380820000001
36081058200,58200,40.706989,-73.7375538
36081058300,58300,40.701938,-73.8976203
36081058500,58500,40.704371,-73.8994203
36081058700,58700,40.7071439,-73.9002784
36081058900,58900,40.7062404,-73.9050398
36081059000,59000,40.701257700000006,-73.7369979
36081059100,59100,40.7081118,-73.9097807
36081059200,59200,40.7009872,-73.7290074
36081059300,59300,40.710208,-73.90265079999999
36081059400,59400,40.6984691,-73.7311844
36081059500,59500,40.7137599,-73.90832409999999
36081059600,59600,40.6971372,-73.7370565
36081059800,59800,40.698294700000005,-73.7406666
36081059900,59900,40.7172449,-73.902132
36081060000,60000,40.695063,-73.7333032
36081060100,60100,40.715213500000004,-73.9024125
36081060300,60300,40.713921899999995,-73.8990012
36081060600,60600,40.6917471,-73.7353308
36081060701,60701,40.717257200000006,-73.8939704
36081060800,60800,40.693603700000004,-73.7413143
36081061000,61000,40.6901773,-73.7432572
36081061200,61200,40.6882912,-73.73672540000001
36081061301,61301,40.708958700000004,-73.893182
36081061302,61302,40.7093221,-73.8835282
36081061400,61400,40.686113299999995,-73.72950329999999
36081061601,61601,40.6818804,-73.7318865
36081061602,61602,40.677561100000005,-73.72926149999999
36081061800,61800,40.6768927,-73.736406
36081061900,61900,40.7097834,-73.8770926
36081062000,62000,40.6810535,-73.7378078
36081062100,62100,40.7099551,-73.8726291
36081062200,62200,40.691945700000005,-73.7288713
36081062300,62300,40.7043799,-73.8781855
36081062400,62400,40.6857947,-73.74203359999998
36081062500,62500,40.704132,-73.8824139
36081062600,62600,40.6819819,-73.7481273
36081062700,62700,40.7037717,-73.8864539
36081062900,62900,40.700965999999994,-73.8831162
36081063000,63000,40.680293400000004,-73.7435717
36081063200,63200,40.676519,-73.7405119
36081063301,63301,40.7044802,-73.8745728
36081063302,63302,40.7053328,-73.871404
36081063500,63500,40.704741799999994,-73.8669633
36081063700,63700,40.7083681,-73.8622875
36081063800,63800,40.6698395,-73.7330916
36081063900,63900,40.7038549,-73.8570005
36081064101,64101,40.6991149,-73.851762
36081064102,64102,40.7021029,-73.8534762
36081064500,64500,40.7091347,-73.85223549999999
36081064600,64600,40.672790899999995,-73.7423877
36081065000,65000,40.669459499999995,-73.7448273
36081065400,65400,40.6624184,-73.74006949999999
36081065501,65501,40.7147539,-73.8666497
36081065600,65600,40.6599317,-73.7296587
36081065702,65702,40.713330299999996,-73.8829484
36081065703,65703,40.7151213,-73.87531290000001
36081065900,65900,40.71554520000001,-73.88248399999999
36081066000,66000,40.6585725,-73.73337049999999
36081066100,66100,40.717512400000004,-73.8817907
36081066300,66300,40.721119,-73.8773457
36081066400,66400,40.6501388,-73.7450484
36081066501,66501,40.7193396,-73.8873699
36081066701,66701,40.7218169,-73.89134090000002
36081066900,66900,40.723566999999996,-73.88592159999999
36081067100,67100,40.7244752,-73.8781025
36081067700,67700,40.7191106,-73.8724306
36081067900,67900,40.7241195,-73.87019790000001
36081068000,68000,40.6637001,-73.7501194
36081068200,68200,40.6677913,-73.75040809999999
36081068300,68300,40.7349475,-73.8688355
36081068700,68700,40.73025139999999,-73.86926059999999
36081069000,69000,40.6603597,-73.75543959999999
36081069300,69300,40.728826,-73.8632814
36081069400,69400,40.6559015,-73.7502586
36081069500,69500,40.726063200000006,-73.86753940000001
36081069701,69701,40.7268101,-73.8602671
36081069702,69702,40.7222427,-73.8628715
36081070300,70300,40.7162763,-73.8593342
36081070700,70700,40.7150576,-73.85555450000001
36081070900,70900,40.7192676,-73.85501359999999
36081071100,71100,40.7220691,-73.8524931
36081071303,71303,40.7258401,-73.8496444
36081071304,71304,40.7288128,-73.8541386
36081071305,71305,40.7241595,-73.85148609999999
36081071306,71306,40.7260735,-73.8560987
36081071600,71600,40.6468162,-73.78650490000001
36081071701,71701,40.7312287,-73.85994670000001
36081071702,71702,40.733397700000005,-73.8627243
36081071900,71900,40.7346182,-73.8555472
36081072100,72100,40.7311896,-73.8537413
36081072300,72300,40.7162394,-73.8477446
36081072900,72900,40.7128152,-73.8521724
36081073100,73100,40.7109534,-73.84633170000001
36081073700,73700,40.7184419,-73.843242
36081073900,73900,40.7236917,-73.8442823
36081074100,74100,40.728280700000006,-73.8470482
36081074300,74300,40.7322992,-73.84924609999999
36081074500,74500,40.7360593,-73.850749
36081074700,74700,40.732608899999995,-73.8452073
36081074900,74900,40.7132541,-73.8400801
36081075701,75701,40.718221899999996,-73.8347946
36081075702,75702,40.7243175,-73.840184
36081076901,76901,40.7164439,-73.83755440000002
36081076902,76902,40.7150152,-73.8339605
36081077300,77300,40.710859899999996,-73.8353244
36081077500,77500,40.7090995,-73.83227
36081077902,77902,40.7252799,-73.8248477
36081077903,77903,40.719226299999995,-73.82160309999999
36081077904,77904,40.720962,-73.81413909999999
36081077905,77905,40.7173235,-73.8129281
36081077906,77906,40.729388799999995,-73.8187323
36081077907,77907,40.7249697,-73.8184478
36081077908,77908,40.725606299999995,-73.8136817
36081078800,78800,40.6703261,-73.79036540000001
36081079000,79000,40.6724787,-73.7966161
36081079200,79200,40.6689436,-73.7969176
36081079300,79300,40.7363734,-73.83147170000001
36081079701,79701,40.75334539999999,-73.8247561
36081079702,79702,40.75134,-73.8294238
36081079900,79900,40.7469854,-73.827383
36081080301,80301,40.744751799999996,-73.8309053
36081080302,80302,40.740323,-73.82605500000001
36081080900,80900,40.7338854,-73.82234040000002
36081081400,81400,40.670692100000004,-73.8039227
36081081800,81800,40.670537100000004,-73.8090558
36081083700,83700,40.7447904,-73.8197988
36081083800,83800,40.6702951,-73.8195098
